id,member_id,product_id,quantity,start_month,cancel_month
1578,789,11,1,2026-07-01,2026-11-01
1579,790,4,1,2026-05-01,
1580,790,4,1,2026-06-01,2026-09-01
1581,791,11,1,2026-04-01,2026-07-01
1582,792,1,1,2026-04-01,
1583,793,3,1,2026-04-01,2026-09-01
1584,794,6,1,2026-04-01,2026-08-01
1585,794,9,1,2026-04-01,
1586,794,7,1,2026-06-01,
1587,794,1,1,2026-07-01,
1588,795,5,1,2026-05-01,
1589,796,4,1,2026-04-01,
1590,796,5,1,2026-04-01,
1591,796,5,1,2026-05-01,
1592,796,2,1,2026-06-01,2026-08-01
1593,796,12,1,2026-07-01,
1594,797,3,1,2026-04-01,
1595,797,5,1,2026-06-01,
1596,798,3,1,2026-04-01,
1597,798,2,1,2026-04-01,2026-05-01
1598,798,4,1,2026-07-01,
1599,799,4,1,2026-04-01,
1600,799,9,1,2026-07-01,2026-11-01
1601,799,10,1,2026-07-01,
1602,800,4,1,2026-04-01,2026-05-01
1603,800,4,1,2026-07-01,
1604,801,3,1,2026-04-01,2026-06-01
1605,802,1,1,2026-04-01,2026-05-01
1606,802,12,1,2026-04-01,
1607,803,6,1,2026-04-01,2026-09-01
1608,803,6,1,2026-07-01,
1609,803,8,1,2026-07-01,
1610,804,5,1,2026-04-01,2026-11-01
1611,804,8,1,2026-04-01,
1612,804,5,1,2026-05-01,
1613,805,6,1,2026-05-01,2026-06-01
1614,806,10,1,2026-05-01,
1615,806,10,1,2026-07-01,
1616,806,8,1,2026-06-01,
1617,807,4,1,2026-05-01,
1618,807,2,1,2026-07-01,
1619,808,6,1,2026-04-01,
1620,808,8,1,2026-05-01,2026-10-01
1621,809,9,1,2026-04-01,
1622,810,12,1,2026-04-01,2026-05-01
1623,811,3,1,2026-04-01,2026-06-01
1624,812,9,1,2026-05-01,2026-10-01
1625,812,12,1,2026-05-01,2026-11-01
1626,813,9,1,2026-04-01,
1627,814,3,1,2026-04-01,
1628,814,12,1,2026-07-01,
1629,815,8,1,2026-04-01,
1630,815,7,1,2026-05-01,
1631,816,2,1,2026-04-01,2026-09-01
1632,817,1,1,2026-04-01,2026-11-01
1633,817,10,1,2026-07-01,
1634,818,10,1,2026-05-01,
1635,819,5,1,2026-04-01,
1636,819,8,1,2026-06-01,2026-10-01
1637,819,12,1,2026-07-01,
1638,820,9,1,2026-04-01,
1639,821,9,1,2026-04-01,
1640,822,6,1,2026-04-01,
1641,823,11,1,2026-04-01,2026-11-01
1642,824,5,1,2026-04-01,
1643,824,6,1,2026-07-01,
1644,825,5,1,2026-04-01,
1645,826,6,1,2026-04-01,
1646,826,2,1,2026-07-01,
1647,827,11,1,2026-04-01,
1648,828,11,1,2026-05-01,
1649,829,9,1,2026-05-01,2026-09-01
1650,830,12,1,2026-05-01,
1651,831,4,1,2026-05-01,
1652,831,1,1,2026-05-01,
1653,831,10,1,2026-07-01,2026-10-01
1654,831,9,1,2026-07-01,
1655,832,1,1,2026-05-01,2026-08-01
1656,832,12,1,2026-07-01,
1657,833,9,1,2026-05-01,2026-08-01
1658,834,4,1,2026-05-01,2026-11-01
1659,835,2,1,2026-05-01,
1660,835,4,1,2026-07-01,2026-10-01
1661,836,12,1,2026-05-01,2026-08-01
1662,837,3,1,2026-05-01,
1663,837,7,1,2026-07-01,2026-08-01
1664,837,6,1,2026-07-01,
1665,838,5,1,2026-05-01,
1666,838,10,1,2026-07-01,
1667,839,6,1,2026-05-01,
1668,839,11,1,2026-07-01,
1669,840,7,1,2026-05-01,2026-10-01
1670,841,11,1,2026-05-01,2026-08-01
1671,842,2,1,2026-05-01,
1672,842,9,1,2026-07-01,
1673,843,10,1,2026-06-01,
1674,844,5,1,2026-05-01,
1675,844,10,1,2026-07-01,
1676,845,3,1,2026-06-01,
1677,845,9,1,2026-06-01,
1678,845,12,1,2026-07-01,
1679,845,12,1,2026-07-01,2026-11-01
1680,846,3,1,2026-05-01,
1681,846,3,1,2026-07-01,
1682,847,8,1,2026-05-01,
1683,848,11,1,2026-05-01,2026-06-01
1684,849,2,1,2026-05-01,
1685,849,1,1,2026-05-01,
1686,849,2,1,2026-06-01,2026-09-01
1687,849,10,1,2026-07-01,
1688,849,1,1,2026-07-01,2026-11-01
1689,850,5,1,2026-05-01,2026-11-01
1690,851,8,1,2026-06-01,
1691,852,9,1,2026-05-01,2026-10-01
1692,853,6,1,2026-05-01,
1693,853,8,1,2026-07-01,
1694,854,5,1,2026-05-01,
1695,854,4,1,2026-05-01,
1696,854,5,1,2026-07-01,
1697,854,6,1,2026-07-01,
1698,855,8,1,2026-05-01,2026-08-01
1699,856,4,1,2026-06-01,
1700,857,11,1,2026-05-01,
1701,858,8,1,2026-06-01,
1702,859,10,1,2026-06-01,
1703,859,9,1,2026-06-01,
1704,860,4,1,2026-05-01,
1705,860,6,1,2026-05-01,
1706,860,5,1,2026-07-01,
1707,860,7,1,2026-07-01,
1708,861,2,1,2026-05-01,
1709,861,4,1,2026-07-01,
1710,862,2,1,2026-06-01,
1711,862,8,1,2026-06-01,
1712,862,8,1,2026-07-01,2026-10-01
1713,863,8,1,2026-05-01,
1714,864,1,1,2026-05-01,
1715,864,1,1,2026-05-01,
1716,864,5,1,2026-07-01,
1717,864,8,1,2026-07-01,
1718,864,4,1,2026-07-01,2026-09-01
1719,865,3,1,2026-05-01,
1720,865,7,1,2026-05-01,
1721,865,11,1,2026-07-01,
1722,865,9,1,2026-07-01,
1723,866,11,1,2026-05-01,
1724,867,6,1,2026-05-01,2026-11-01
1725,868,12,1,2026-05-01,
1726,869,4,1,2026-05-01,
1727,870,5,1,2026-07-01,
1728,870,5,1,2026-07-01,
1729,870,10,1,2026-07-01,
1730,870,6,1,2026-07-01,
1731,871,9,1,2026-06-01,
1732,871,1,1,2026-07-01,
1733,872,3,1,2026-06-01,
1734,872,5,1,2026-06-01,
1735,872,5,1,2026-07-01,
1736,873,12,1,2026-07-01,
1737,874,7,1,2026-06-01,
1738,874,10,1,2026-06-01,
1739,874,9,1,2026-07-01,
1740,875,7,1,2026-07-01,2026-09-01
1741,876,12,1,2026-06-01,
1742,877,12,1,2026-06-01,
1743,877,8,1,2026-07-01,
1744,878,4,1,2026-07-01,
1745,878,1,1,2026-07-01,
1746,879,7,1,2026-07-01,
1747,880,11,1,2026-07-01,
1748,880,12,1,2026-07-01,
1749,881,6,1,2026-06-01,
1750,882,2,1,2026-07-01,
1751,882,8,1,2026-07-01,2026-08-01
1752,882,9,1,2026-07-01,
1753,883,7,1,2026-06-01,
1754,884,8,1,2026-06-01,2026-11-01
1755,885,4,1,2026-06-01,
1756,885,8,1,2026-06-01,2026-09-01
1757,885,1,1,2026-07-01,
1758,885,2,1,2026-07-01,
1759,885,3,1,2026-07-01,
1760,886,2,1,2026-06-01,
1761,886,12,1,2026-06-01,
1762,887,1,1,2026-07-01,
1763,887,1,1,2026-07-01,
1764,887,11,1,2026-07-01,2026-08-01
1765,888,1,1,2026-06-01,2026-08-01
1766,889,9,1,2026-06-01,2026-10-01
1767,890,12,1,2026-06-01,2026-11-01
1768,890,8,1,2026-06-01,
1769,891,3,1,2026-07-01,
1770,892,4,1,2026-06-01,
1771,892,3,1,2026-07-01,
1772,893,3,1,2026-06-01,
1773,893,2,1,2026-06-01,
1774,893,5,1,2026-07-01,
1775,894,3,1,2026-06-01,
1776,894,5,1,2026-07-01,
1777,895,7,1,2026-06-01,
1778,895,5,1,2026-07-01,
1779,896,7,1,2026-06-01,
1780,897,1,1,2026-06-01,
1781,897,3,1,2026-06-01,
1782,897,7,1,2026-07-01,
1783,897,5,1,2026-07-01,
1784,898,9,1,2026-06-01,2026-10-01
1785,899,11,1,2026-06-01,
1786,900,10,1,2026-06-01,
1787,901,11,1,2026-06-01,
1788,901,11,1,2026-06-01,
1789,902,1,1,2026-06-01,
1790,903,1,1,2026-07-01,
1791,903,3,1,2026-07-01,
1792,904,3,1,2026-06-01,
1793,904,12,1,2026-06-01,
1794,904,6,1,2026-07-01,
1795,904,1,1,2026-07-01,
1796,904,1,1,2026-07-01,
1797,905,3,1,2026-06-01,
1798,905,3,1,2026-06-01,
1799,905,12,1,2026-07-01,2026-11-01
1800,905,9,1,2026-07-01,
1801,905,11,1,2026-07-01,
1802,906,2,1,2026-07-01,
1803,906,12,1,2026-07-01,
1804,907,3,1,2026-06-01,
1805,907,7,1,2026-07-01,
1806,907,9,1,2026-07-01,
1807,908,7,1,2026-06-01,
1808,908,1,1,2026-07-01,
1809,909,8,1,2026-06-01,
1810,910,11,1,2026-06-01,
1811,911,2,1,2026-06-01,2026-10-01
1812,911,10,1,2026-06-01,
1813,911,11,1,2026-07-01,
1814,912,11,1,2026-07-01,
1815,913,9,1,2026-07-01,
1816,914,4,1,2026-06-01,
1817,915,4,1,2026-06-01,
1818,915,9,1,2026-07-01,
1819,916,10,1,2026-06-01,
1820,917,3,1,2026-07-01,
1821,917,12,1,2026-07-01,
1822,918,11,1,2026-06-01,2026-09-01
1823,918,10,1,2026-07-01,
1824,919,1,1,2026-06-01,
1825,919,1,1,2026-07-01,
1826,920,4,1,2026-06-01,
1827,920,12,1,2026-07-01,
1828,921,2,1,2026-06-01,2026-11-01
1829,922,3,1,2026-06-01,
1830,923,4,1,2026-06-01,2026-07-01
1831,923,12,1,2026-06-01,2026-10-01
1832,923,1,1,2026-07-01,
1833,924,7,1,2026-07-01,
1834,925,7,1,2026-07-01,
1835,926,8,1,2026-06-01,
1836,927,2,1,2026-06-01,
1837,927,12,1,2026-07-01,
1838,928,11,1,2026-06-01,2026-08-01
1839,929,9,1,2026-06-01,
1840,930,10,1,2026-06-01,
1841,930,7,1,2026-07-01,
1842,931,12,1,2026-06-01,2026-07-01
1843,932,7,1,2026-06-01,2026-11-01
1844,933,7,1,2026-07-01,
1845,933,3,1,2026-07-01,
1846,934,9,1,2026-06-01,2026-11-01
1847,935,5,1,2026-06-01,
1848,935,8,1,2026-07-01,
1849,935,5,1,2026-07-01,2026-10-01
1850,936,12,1,2026-06-01,
1851,937,4,1,2026-06-01,2026-09-01
1852,938,1,1,2026-06-01,
1853,938,11,1,2026-06-01,
1854,938,5,1,2026-07-01,
1855,939,1,1,2026-06-01,2026-09-01
1856,939,9,1,2026-06-01,
1857,939,5,1,2026-07-01,
1858,939,2,1,2026-07-01,
1859,940,1,1,2026-07-01,2026-11-01
1860,940,8,1,2026-07-01,2026-10-01
1861,941,2,1,2026-07-01,
1862,941,1,1,2026-07-01,
1863,941,5,1,2026-07-01,
1864,941,10,1,2026-07-01,
1865,941,4,1,2026-07-01,
1866,942,4,1,2026-07-01,2026-09-01
1867,942,8,1,2026-07-01,
1868,943,7,1,2026-07-01,
1869,944,4,1,2026-07-01,
1870,944,7,1,2026-07-01,
1871,945,5,1,2026-07-01,
1872,946,2,1,2026-07-01,
1873,946,11,1,2026-07-01,
1874,946,8,1,2026-07-01,
1875,946,5,1,2026-07-01,
1876,947,3,1,2026-07-01,2026-09-01
1877,948,6,1,2026-07-01,
1878,949,10,1,2026-07-01,
1879,950,9,1,2026-07-01,2026-11-01
1880,950,3,1,2026-07-01,
1881,951,6,1,2026-07-01,
1882,952,10,1,2026-07-01,2026-08-01
1883,953,1,1,2026-07-01,
1884,954,10,1,2026-07-01,2026-09-01
1885,954,10,1,2026-07-01,2026-08-01
1886,954,9,1,2026-07-01,2026-10-01
1887,955,1,1,2026-07-01,
1888,956,1,1,2026-07-01,
1889,956,10,1,2026-07-01,
1890,956,1,1,2026-07-01,
1891,957,4,1,2026-07-01,
1892,957,6,1,2026-07-01,
1893,958,11,1,2026-07-01,
1894,959,9,1,2026-07-01,
1895,960,11,1,2026-07-01,2026-10-01
1896,961,3,1,2026-07-01,2026-09-01
1897,961,12,1,2026-07-01,2026-08-01
1898,962,8,1,2026-07-01,
1899,962,7,1,2026-07-01,
1900,963,1,1,2026-07-01,
1901,964,11,1,2026-07-01,
1902,965,11,1,2026-07-01,
1903,966,12,1,2026-07-01,2026-11-01
1904,966,5,1,2026-07-01,
1905,967,11,1,2026-07-01,
1906,968,11,1,2026-07-01,
1907,969,7,1,2026-07-01,
1908,970,1,1,2026-07-01,2026-10-01
1909,971,8,1,2026-07-01,2026-09-01
1910,972,3,1,2026-07-01,
1911,972,6,1,2026-07-01,
1912,973,12,1,2026-07-01,
1913,974,8,1,2026-07-01,
1914,974,9,1,2026-07-01,
1915,975,1,1,2026-07-01,
1916,976,1,1,2026-07-01,
1917,976,11,1,2026-07-01,2026-08-01
1918,976,2,1,2026-07-01,
1919,977,8,1,2026-07-01,2026-09-01
1920,978,3,1,2026-07-01,
1921,978,8,1,2026-07-01,2026-08-01
1922,979,1,1,2026-07-01,
1923,979,9,1,2026-07-01,
1924,979,5,1,2026-07-01,
1925,979,10,1,2026-07-01,2026-10-01
1926,980,4,1,2026-07-01,
1927,981,12,1,2026-07-01,
1928,981,4,1,2026-07-01,
1929,982,3,1,2026-07-01,2026-11-01
1930,983,3,1,2026-07-01,2026-08-01
1931,983,9,1,2026-07-01,
1932,983,5,1,2026-07-01,
1933,983,12,1,2026-07-01,
1934,983,1,1,2026-07-01,
1935,984,7,1,2026-07-01,
1936,985,4,1,2026-07-01,
1937,985,9,1,2026-07-01,
1938,985,2,1,2026-07-01,2026-09-01
1939,985,2,1,2026-07-01,
1940,985,1,1,2026-07-01,
1941,986,4,1,2026-07-01,
1942,986,10,1,2026-07-01,
1943,987,6,1,2026-07-01,
1944,987,4,1,2026-07-01,
1945,987,9,1,2026-07-01,
1946,987,4,1,2026-07-01,
1947,987,4,1,2026-07-01,
1948,988,3,1,2026-07-01,
1949,988,1,1,2026-07-01,
1950,989,12,1,2026-07-01,
1951,990,7,1,2026-07-01,
1952,991,7,1,2026-07-01,
1953,991,12,1,2026-07-01,2026-08-01
1954,992,6,1,2026-07-01,
1955,992,7,1,2026-07-01,2026-09-01
1956,993,1,1,2026-07-01,
1957,993,4,1,2026-07-01,
1958,993,10,1,2026-07-01,
1959,993,4,1,2026-07-01,
1960,993,11,1,2026-07-01,
1961,994,3,1,2026-07-01,
1962,995,2,1,2026-07-01,
1963,995,2,1,2026-07-01,
1964,995,3,1,2026-07-01,
1965,995,3,1,2026-07-01,
1966,996,1,1,2026-07-01,
1967,996,3,1,2026-07-01,
1968,996,11,1,2026-07-01,
1969,997,5,1,2026-07-01,2026-09-01
1970,997,3,1,2026-07-01,
1971,997,3,1,2026-07-01,
1972,997,10,1,2026-07-01,
1973,997,12,1,2026-07-01,
1974,998,11,1,2026-07-01,
1975,999,7,1,2026-07-01,
1976,999,10,1,2026-07-01,
1977,1000,10,1,2026-07-01,2026-10-01
