id,order_id,product_id,quantity,unit_price,unit_volume
5300,5300,2,1,100.00,100.00
5301,5301,5,1,100.00,100.00
5302,5302,3,1,100.00,100.00
5303,5303,10,1,50.00,50.00
5304,5304,10,1,50.00,50.00
5305,5305,11,1,50.00,50.00
5306,5306,10,1,50.00,50.00
5307,5307,2,1,100.00,100.00
5308,5308,4,1,100.00,100.00
5309,5309,10,1,50.00,50.00
5310,5310,8,1,50.00,50.00
5311,5311,4,1,100.00,100.00
5312,5312,4,1,100.00,100.00
5313,5313,11,1,50.00,50.00
5314,5314,4,1,100.00,100.00
5315,5315,7,1,50.00,50.00
5316,5316,10,1,50.00,50.00
5317,5317,3,1,100.00,100.00
5318,5318,9,1,50.00,50.00
5319,5319,2,1,100.00,100.00
5320,5320,1,1,100.00,100.00
5321,5321,6,1,100.00,100.00
5322,5322,1,1,100.00,100.00
5323,5323,8,1,50.00,50.00
5324,5324,10,1,50.00,50.00
5325,5325,11,1,50.00,50.00
5326,5326,9,1,50.00,50.00
5327,5327,1,1,100.00,100.00
5328,5328,2,1,100.00,100.00
5329,5329,1,1,100.00,100.00
5330,5330,6,1,100.00,100.00
5331,5331,11,1,50.00,50.00
5332,5332,2,1,100.00,100.00
5333,5333,12,1,50.00,50.00
5334,5334,4,1,100.00,100.00
5335,5335,5,1,100.00,100.00
5336,5336,2,1,100.00,100.00
5337,5337,1,1,100.00,100.00
5338,5338,7,1,50.00,50.00
5339,5339,4,1,100.00,100.00
5340,5340,11,1,50.00,50.00
5341,5341,3,1,100.00,100.00
5342,5342,2,1,100.00,100.00
5343,5343,11,1,50.00,50.00
5344,5344,11,1,50.00,50.00
5345,5345,8,1,50.00,50.00
5346,5346,7,1,50.00,50.00
5347,5347,8,1,50.00,50.00
5348,5348,3,1,100.00,100.00
5349,5349,2,1,100.00,100.00
5350,5350,3,1,100.00,100.00
5351,5351,6,1,100.00,100.00
5352,5352,8,1,50.00,50.00
5353,5353,7,1,50.00,50.00
5354,5354,9,1,50.00,50.00
5355,5355,2,1,100.00,100.00
5356,5356,6,1,100.00,100.00
5357,5357,9,1,50.00,50.00
5358,5358,6,1,100.00,100.00
5359,5359,3,1,100.00,100.00
5360,5360,6,1,100.00,100.00
5361,5361,8,1,50.00,50.00
5362,5362,2,1,100.00,100.00
5363,5363,10,1,50.00,50.00
5364,5364,1,1,100.00,100.00
5365,5365,3,1,100.00,100.00
5366,5366,4,1,100.00,100.00
5367,5367,12,1,50.00,50.00
5368,5368,6,1,100.00,100.00
5369,5369,10,1,50.00,50.00
5370,5370,2,1,100.00,100.00
5371,5371,3,1,100.00,100.00
5372,5372,10,1,50.00,50.00
5373,5373,5,1,100.00,100.00
5374,5374,9,1,50.00,50.00
5375,5375,3,1,100.00,100.00
5376,5376,8,1,50.00,50.00
5377,5377,5,1,100.00,100.00
5378,5378,2,1,100.00,100.00
5379,5379,2,1,100.00,100.00
5380,5380,11,1,50.00,50.00
5381,5381,10,1,50.00,50.00
5382,5382,8,1,50.00,50.00
5383,5383,4,1,100.00,100.00
5384,5384,9,1,50.00,50.00
5385,5385,9,1,50.00,50.00
5386,5386,4,1,100.00,100.00
5387,5387,4,1,100.00,100.00
5388,5388,7,1,50.00,50.00
5389,5389,4,1,100.00,100.00
5390,5390,8,1,50.00,50.00
5391,5391,10,1,50.00,50.00
5392,5392,10,1,50.00,50.00
5393,5393,3,1,100.00,100.00
5394,5394,7,1,50.00,50.00
5395,5395,10,1,50.00,50.00
5396,5396,8,1,50.00,50.00
5397,5397,2,1,100.00,100.00
5398,5398,3,1,100.00,100.00
5399,5399,9,1,50.00,50.00
5400,5400,7,1,50.00,50.00
5401,5401,3,1,100.00,100.00
5402,5402,1,1,100.00,100.00
5403,5403,2,1,100.00,100.00
5404,5404,6,1,100.00,100.00
5405,5405,4,1,100.00,100.00
5406,5406,2,1,100.00,100.00
5407,5407,1,1,100.00,100.00
5408,5408,8,1,50.00,50.00
5409,5409,3,1,100.00,100.00
5410,5410,9,1,50.00,50.00
5411,5411,4,1,100.00,100.00
5412,5412,4,1,100.00,100.00
5413,5413,11,1,50.00,50.00
5414,5414,2,1,100.00,100.00
5415,5415,3,1,100.00,100.00
5416,5416,3,1,100.00,100.00
5417,5417,12,1,50.00,50.00
5418,5418,1,1,100.00,100.00
5419,5419,4,1,100.00,100.00
5420,5420,11,1,50.00,50.00
5421,5421,9,1,50.00,50.00
5422,5422,7,1,50.00,50.00
5423,5423,2,1,100.00,100.00
5424,5424,3,1,100.00,100.00
5425,5425,5,1,100.00,100.00
5426,5426,5,1,100.00,100.00
5427,5427,9,1,50.00,50.00
5428,5428,7,1,50.00,50.00
5429,5429,12,1,50.00,50.00
5430,5430,7,1,50.00,50.00
5431,5431,4,1,100.00,100.00
5432,5432,12,1,50.00,50.00
5433,5433,3,1,100.00,100.00
5434,5434,9,1,50.00,50.00
5435,5435,2,1,100.00,100.00
5436,5436,8,1,50.00,50.00
5437,5437,6,1,100.00,100.00
5438,5438,11,1,50.00,50.00
5439,5439,7,1,50.00,50.00
5440,5440,7,1,50.00,50.00
5441,5441,10,1,50.00,50.00
5442,5442,3,1,100.00,100.00
5443,5443,3,1,100.00,100.00
5444,5444,12,1,50.00,50.00
5445,5445,4,1,100.00,100.00
5446,5446,10,1,50.00,50.00
5447,5447,9,1,50.00,50.00
5448,5448,5,1,100.00,100.00
5449,5449,3,1,100.00,100.00
5450,5450,9,1,50.00,50.00
5451,5451,7,1,50.00,50.00
5452,5452,6,1,100.00,100.00
5453,5453,8,1,50.00,50.00
5454,5454,11,1,50.00,50.00
5455,5455,1,1,100.00,100.00
5456,5456,8,1,50.00,50.00
5457,5457,5,1,100.00,100.00
5458,5458,4,1,100.00,100.00
5459,5459,4,1,100.00,100.00
5460,5460,9,1,50.00,50.00
5461,5461,10,1,50.00,50.00
5462,5462,1,1,100.00,100.00
5463,5463,8,1,50.00,50.00
5464,5464,8,1,50.00,50.00
5465,5465,11,1,50.00,50.00
5466,5466,3,1,100.00,100.00
5467,5467,5,1,100.00,100.00
5468,5468,10,1,50.00,50.00
5469,5469,10,1,50.00,50.00
5470,5470,9,1,50.00,50.00
5471,5471,12,1,50.00,50.00
5472,5472,5,1,100.00,100.00
5473,5473,12,1,50.00,50.00
5474,5474,9,1,50.00,50.00
5475,5475,1,1,100.00,100.00
5476,5476,8,1,50.00,50.00
5477,5477,1,1,100.00,100.00
5478,5478,5,1,100.00,100.00
5479,5479,9,1,50.00,50.00
5480,5480,1,1,100.00,100.00
5481,5481,3,1,100.00,100.00
5482,5482,5,1,100.00,100.00
5483,5483,10,1,50.00,50.00
5484,5484,11,1,50.00,50.00
5485,5485,10,1,50.00,50.00
5486,5486,7,1,50.00,50.00
5487,5487,11,1,50.00,50.00
5488,5488,3,1,100.00,100.00
5489,5489,7,1,50.00,50.00
5490,5490,11,1,50.00,50.00
5491,5491,2,1,100.00,100.00
5492,5492,7,1,50.00,50.00
5493,5493,5,1,100.00,100.00
5494,5494,7,1,50.00,50.00
5495,5495,11,1,50.00,50.00
5496,5496,11,1,50.00,50.00
5497,5497,4,1,100.00,100.00
5498,5498,9,1,50.00,50.00
5499,5499,8,1,50.00,50.00
5500,5500,4,1,100.00,100.00
5501,5501,10,1,50.00,50.00
5502,5502,11,1,50.00,50.00
5503,5503,6,1,100.00,100.00
5504,5504,7,1,50.00,50.00
5505,5505,3,1,100.00,100.00
5506,5506,6,1,100.00,100.00
5507,5507,7,1,50.00,50.00
5508,5508,4,1,100.00,100.00
5509,5509,9,1,50.00,50.00
5510,5510,12,1,50.00,50.00
5511,5511,6,1,100.00,100.00
5512,5512,8,1,50.00,50.00
5513,5513,9,1,50.00,50.00
5514,5514,2,1,100.00,100.00
5515,5515,9,1,50.00,50.00
5516,5516,11,1,50.00,50.00
5517,5517,7,1,50.00,50.00
5518,5518,11,1,50.00,50.00
5519,5519,10,1,50.00,50.00
5520,5520,12,1,50.00,50.00
5521,5521,8,1,50.00,50.00
5522,5522,7,1,50.00,50.00
5523,5523,10,1,50.00,50.00
5524,5524,2,1,100.00,100.00
5525,5525,8,1,50.00,50.00
5526,5526,12,1,50.00,50.00
5527,5527,3,1,100.00,100.00
5528,5528,7,1,50.00,50.00
5529,5529,11,1,50.00,50.00
5530,5530,4,1,100.00,100.00
5531,5531,7,1,50.00,50.00
5532,5532,3,1,100.00,100.00
5533,5533,7,1,50.00,50.00
5534,5534,2,1,100.00,100.00
5535,5535,1,1,100.00,100.00
5536,5536,9,1,50.00,50.00
5537,5537,10,1,50.00,50.00
5538,5538,8,1,50.00,50.00
5539,5539,12,1,50.00,50.00
5540,5540,4,1,100.00,100.00
5541,5541,4,1,100.00,100.00
5542,5542,12,1,50.00,50.00
5543,5543,3,1,100.00,100.00
5544,5544,6,1,100.00,100.00
5545,5545,3,1,100.00,100.00
5546,5546,5,1,100.00,100.00
5547,5547,5,1,100.00,100.00
5548,5548,7,1,50.00,50.00
5549,5549,8,1,50.00,50.00
5550,5550,6,1,100.00,100.00
5551,5551,9,1,50.00,50.00
5552,5552,7,1,50.00,50.00
5553,5553,8,1,50.00,50.00
5554,5554,6,1,100.00,100.00
5555,5555,9,1,50.00,50.00
5556,5556,2,1,100.00,100.00
5557,5557,11,1,50.00,50.00
5558,5558,10,1,50.00,50.00
5559,5559,4,1,100.00,100.00
5560,5560,8,1,50.00,50.00
5561,5561,12,1,50.00,50.00
5562,5562,9,1,50.00,50.00
5563,5563,8,1,50.00,50.00
5564,5564,10,1,50.00,50.00
5565,5565,9,1,50.00,50.00
5566,5566,6,1,100.00,100.00
5567,5567,5,1,100.00,100.00
5568,5568,7,1,50.00,50.00
5569,5569,2,1,100.00,100.00
5570,5570,12,1,50.00,50.00
5571,5571,11,1,50.00,50.00
5572,5572,7,1,50.00,50.00
5573,5573,7,1,50.00,50.00
5574,5574,12,1,50.00,50.00
5575,5575,1,1,100.00,100.00
5576,5576,6,1,100.00,100.00
5577,5577,12,1,50.00,50.00
5578,5578,2,1,100.00,100.00
5579,5579,3,1,100.00,100.00
5580,5580,3,1,100.00,100.00
5581,5581,1,1,100.00,100.00
5582,5582,9,1,50.00,50.00
5583,5583,2,1,100.00,100.00
5584,5584,11,1,50.00,50.00
5585,5585,6,1,100.00,100.00
5586,5586,8,1,50.00,50.00
5587,5587,11,1,50.00,50.00
5588,5588,6,1,100.00,100.00
5589,5589,6,1,100.00,100.00
5590,5590,2,1,100.00,100.00
5591,5591,6,1,100.00,100.00
5592,5592,11,1,50.00,50.00
5593,5593,12,1,50.00,50.00
5594,5594,10,1,50.00,50.00
5595,5595,4,1,100.00,100.00
5596,5596,8,1,50.00,50.00
5597,5597,11,1,50.00,50.00
5598,5598,3,1,100.00,100.00
5599,5599,1,1,100.00,100.00
5600,5600,10,1,50.00,50.00
5601,5601,1,1,100.00,100.00
5602,5602,8,1,50.00,50.00
5603,5603,4,1,100.00,100.00
5604,5604,5,1,100.00,100.00
5605,5605,5,1,100.00,100.00
5606,5606,10,1,50.00,50.00
5607,5607,3,1,100.00,100.00
5608,5608,10,1,50.00,50.00
5609,5609,9,1,50.00,50.00
5610,5610,8,1,50.00,50.00
5611,5611,8,1,50.00,50.00
5612,5612,10,1,50.00,50.00
5613,5613,8,1,50.00,50.00
5614,5614,3,1,100.00,100.00
5615,5615,7,1,50.00,50.00
5616,5616,3,1,100.00,100.00
5617,5617,6,1,100.00,100.00
5618,5618,12,1,50.00,50.00
5619,5619,3,1,100.00,100.00
5620,5620,10,1,50.00,50.00
5621,5621,3,1,100.00,100.00
5622,5622,10,1,50.00,50.00
5623,5623,10,1,50.00,50.00
5624,5624,3,1,100.00,100.00
5625,5625,10,1,50.00,50.00
5626,5626,9,1,50.00,50.00
5627,5627,7,1,50.00,50.00
5628,5628,9,1,50.00,50.00
5629,5629,9,1,50.00,50.00
5630,5630,7,1,50.00,50.00
5631,5631,8,1,50.00,50.00
5632,5632,3,1,100.00,100.00
5633,5633,7,1,50.00,50.00
5634,5634,7,1,50.00,50.00
5635,5635,6,1,100.00,100.00
5636,5636,8,1,50.00,50.00
5637,5637,11,1,50.00,50.00
5638,5638,9,1,50.00,50.00
5639,5639,9,1,50.00,50.00
5640,5640,11,1,50.00,50.00
5641,5641,12,1,50.00,50.00
5642,5642,10,1,50.00,50.00
5643,5643,10,1,50.00,50.00
5644,5644,11,1,50.00,50.00
5645,5645,4,1,100.00,100.00
5646,5646,6,1,100.00,100.00
5647,5647,11,1,50.00,50.00
5648,5648,4,1,100.00,100.00
5649,5649,11,1,50.00,50.00
5650,5650,8,1,50.00,50.00
5651,5651,3,1,100.00,100.00
5652,5652,10,1,50.00,50.00
5653,5653,9,1,50.00,50.00
5654,5654,7,1,50.00,50.00
5655,5655,10,1,50.00,50.00
5656,5656,9,1,50.00,50.00
5657,5657,6,1,100.00,100.00
5658,5658,4,1,100.00,100.00
5659,5659,12,1,50.00,50.00
5660,5660,10,1,50.00,50.00
5661,5661,12,1,50.00,50.00
5662,5662,11,1,50.00,50.00
5663,5663,5,1,100.00,100.00
5664,5664,6,1,100.00,100.00
5665,5665,8,1,50.00,50.00
5666,5666,9,1,50.00,50.00
5667,5667,7,1,50.00,50.00
5668,5668,4,1,100.00,100.00
5669,5669,9,1,50.00,50.00
5670,5670,8,1,50.00,50.00
5671,5671,9,1,50.00,50.00
5672,5672,2,1,100.00,100.00
5673,5673,7,1,50.00,50.00
5674,5674,9,1,50.00,50.00
5675,5675,10,1,50.00,50.00
5676,5676,12,1,50.00,50.00
5677,5677,6,1,100.00,100.00
5678,5678,10,1,50.00,50.00
5679,5679,2,1,100.00,100.00
5680,5680,10,1,50.00,50.00
5681,5681,6,1,100.00,100.00
5682,5682,8,1,50.00,50.00
5683,5683,12,1,50.00,50.00
5684,5684,12,1,50.00,50.00
5685,5685,8,1,50.00,50.00
5686,5686,7,1,50.00,50.00
5687,5687,7,1,50.00,50.00
5688,5688,3,1,100.00,100.00
5689,5689,8,1,50.00,50.00
5690,5690,3,1,100.00,100.00
5691,5691,12,1,50.00,50.00
5692,5692,11,1,50.00,50.00
5693,5693,11,1,50.00,50.00
5694,5694,5,1,100.00,100.00
5695,5695,10,1,50.00,50.00
5696,5696,11,1,50.00,50.00
5697,5697,10,1,50.00,50.00
5698,5698,12,1,50.00,50.00
5699,5699,1,1,100.00,100.00
5700,5700,2,1,100.00,100.00
5701,5701,5,1,100.00,100.00
5702,5702,11,1,50.00,50.00
5703,5703,12,1,50.00,50.00
5704,5704,3,1,100.00,100.00
5705,5705,8,1,50.00,50.00
5706,5706,10,1,50.00,50.00
5707,5707,10,1,50.00,50.00
5708,5708,11,1,50.00,50.00
5709,5709,5,1,100.00,100.00
5710,5710,2,1,100.00,100.00
5711,5711,9,1,50.00,50.00
5712,5712,6,1,100.00,100.00
5713,5713,12,1,50.00,50.00
5714,5714,2,1,100.00,100.00
5715,5715,12,1,50.00,50.00
5716,5716,5,1,100.00,100.00
5717,5717,6,1,100.00,100.00
5718,5718,5,1,100.00,100.00
5719,5719,10,1,50.00,50.00
5720,5720,10,1,50.00,50.00
5721,5721,4,1,100.00,100.00
5722,5722,6,1,100.00,100.00
5723,5723,11,1,50.00,50.00
5724,5724,12,1,50.00,50.00
5725,5725,8,1,50.00,50.00
5726,5726,12,1,50.00,50.00
5727,5727,6,1,100.00,100.00
5728,5728,7,1,50.00,50.00
5729,5729,12,1,50.00,50.00
5730,5730,12,1,50.00,50.00
5731,5731,8,1,50.00,50.00
5732,5732,2,1,100.00,100.00
5733,5733,4,1,100.00,100.00
5734,5734,5,1,100.00,100.00
5735,5735,2,1,100.00,100.00
5736,5736,11,1,50.00,50.00
5737,5737,10,1,50.00,50.00
5738,5738,12,1,50.00,50.00
5739,5739,8,1,50.00,50.00
5740,5740,6,1,100.00,100.00
5741,5741,10,1,50.00,50.00
5742,5742,4,1,100.00,100.00
5743,5743,3,1,100.00,100.00
5744,5744,7,1,50.00,50.00
5745,5745,12,1,50.00,50.00
5746,5746,8,1,50.00,50.00
5747,5747,7,1,50.00,50.00
5748,5748,8,1,50.00,50.00
5749,5749,1,1,100.00,100.00
5750,5750,11,1,50.00,50.00
5751,5751,7,1,50.00,50.00
5752,5752,8,1,50.00,50.00
5753,5753,8,1,50.00,50.00
5754,5754,8,1,50.00,50.00
5755,5755,7,1,50.00,50.00
5756,5756,12,1,50.00,50.00
5757,5757,10,1,50.00,50.00
5758,5758,2,1,100.00,100.00
5759,5759,11,1,50.00,50.00
5760,5760,2,1,100.00,100.00
5761,5761,8,1,50.00,50.00
5762,5762,12,1,50.00,50.00
5763,5763,11,1,50.00,50.00
5764,5764,12,1,50.00,50.00
5765,5765,12,1,50.00,50.00
5766,5766,11,1,50.00,50.00
5767,5767,7,1,50.00,50.00
5768,5768,8,1,50.00,50.00
5769,5769,2,1,100.00,100.00
5770,5770,7,1,50.00,50.00
5771,5771,2,1,100.00,100.00
5772,5772,7,1,50.00,50.00
5773,5773,7,1,50.00,50.00
5774,5774,9,1,50.00,50.00
5775,5775,7,1,50.00,50.00
5776,5776,12,1,50.00,50.00
5777,5777,4,1,100.00,100.00
5778,5778,11,1,50.00,50.00
5779,5779,7,1,50.00,50.00
5780,5780,5,1,100.00,100.00
5781,5781,1,1,100.00,100.00
5782,5782,3,1,100.00,100.00
5783,5783,7,1,50.00,50.00
5784,5784,11,1,50.00,50.00
5785,5785,12,1,50.00,50.00
5786,5786,8,1,50.00,50.00
5787,5787,2,1,100.00,100.00
5788,5788,1,1,100.00,100.00
5789,5789,10,1,50.00,50.00
5790,5790,12,1,50.00,50.00
5791,5791,11,1,50.00,50.00
5792,5792,7,1,50.00,50.00
5793,5793,10,1,50.00,50.00
5794,5794,12,1,50.00,50.00
5795,5795,4,1,100.00,100.00
5796,5796,7,1,50.00,50.00
5797,5797,10,1,50.00,50.00
5798,5798,12,1,50.00,50.00
5799,5799,7,1,50.00,50.00
5800,5800,9,1,50.00,50.00
5801,5801,2,1,100.00,100.00
5802,5802,11,1,50.00,50.00
5803,5803,1,1,100.00,100.00
5804,5804,11,1,50.00,50.00
5805,5805,5,1,100.00,100.00
5806,5806,12,1,50.00,50.00
5807,5807,10,1,50.00,50.00
5808,5808,12,1,50.00,50.00
5809,5809,10,1,50.00,50.00
5810,5810,12,1,50.00,50.00
5811,5811,4,1,100.00,100.00
5812,5812,9,1,50.00,50.00
5813,5813,9,1,50.00,50.00
5814,5814,8,1,50.00,50.00
5815,5815,11,1,50.00,50.00
5816,5816,12,1,50.00,50.00
5817,5817,9,1,50.00,50.00
5818,5818,10,1,50.00,50.00
5819,5819,9,1,50.00,50.00
5820,5820,11,1,50.00,50.00
5821,5821,2,1,100.00,100.00
5822,5822,7,1,50.00,50.00
5823,5823,6,1,100.00,100.00
5824,5824,7,1,50.00,50.00
5825,5825,2,1,100.00,100.00
5826,5826,7,1,50.00,50.00
5827,5827,8,1,50.00,50.00
5828,5828,11,1,50.00,50.00
5829,5829,12,1,50.00,50.00
5830,5830,9,1,50.00,50.00
5831,5831,4,1,100.00,100.00
5832,5832,7,1,50.00,50.00
5833,5833,6,1,100.00,100.00
5834,5834,12,1,50.00,50.00
5835,5835,2,1,100.00,100.00
5836,5836,9,1,50.00,50.00
5837,5837,8,1,50.00,50.00
5838,5838,6,1,100.00,100.00
5839,5839,1,1,100.00,100.00
5840,5840,7,1,50.00,50.00
5841,5841,4,1,100.00,100.00
5842,5842,7,1,50.00,50.00
5843,5843,1,1,100.00,100.00
5844,5844,9,1,50.00,50.00
5845,5845,12,1,50.00,50.00
5846,5846,11,1,50.00,50.00
5847,5847,12,1,50.00,50.00
5848,5848,7,1,50.00,50.00
5849,5849,8,1,50.00,50.00
5850,5850,11,1,50.00,50.00
5851,5851,11,1,50.00,50.00
5852,5852,9,1,50.00,50.00
5853,5853,10,1,50.00,50.00
5854,5854,1,1,100.00,100.00
5855,5855,3,1,100.00,100.00
5856,5856,1,1,100.00,100.00
5857,5857,4,1,100.00,100.00
5858,5858,11,1,50.00,50.00
5859,5859,10,1,50.00,50.00
5860,5860,12,1,50.00,50.00
5861,5861,2,1,100.00,100.00
5862,5862,4,1,100.00,100.00
5863,5863,10,1,50.00,50.00
5864,5864,4,1,100.00,100.00
5865,5865,7,1,50.00,50.00
5866,5866,6,1,100.00,100.00
5867,5867,6,1,100.00,100.00
5868,5868,4,1,100.00,100.00
5869,5869,3,1,100.00,100.00
5870,5870,1,1,100.00,100.00
5871,5871,12,1,50.00,50.00
5872,5872,9,1,50.00,50.00
5873,5873,11,1,50.00,50.00
5874,5874,5,1,100.00,100.00
5875,5875,8,1,50.00,50.00
5876,5876,10,1,50.00,50.00
5877,5877,7,1,50.00,50.00
5878,5878,9,1,50.00,50.00
5879,5879,10,1,50.00,50.00
5880,5880,9,1,50.00,50.00
5881,5881,1,1,100.00,100.00
5882,5882,5,1,100.00,100.00
5883,5883,1,1,100.00,100.00
5884,5884,2,1,100.00,100.00
5885,5885,11,1,50.00,50.00
5886,5886,3,1,100.00,100.00
5887,5887,12,1,50.00,50.00
5888,5888,12,1,50.00,50.00
5889,5889,8,1,50.00,50.00
5890,5890,7,1,50.00,50.00
5891,5891,8,1,50.00,50.00
5892,5892,5,1,100.00,100.00
5893,5893,2,1,100.00,100.00
5894,5894,5,1,100.00,100.00
5895,5895,6,1,100.00,100.00
5896,5896,9,1,50.00,50.00
5897,5897,2,1,100.00,100.00
5898,5898,4,1,100.00,100.00
5899,5899,12,1,50.00,50.00
5900,5900,9,1,50.00,50.00
5901,5901,3,1,100.00,100.00
5902,5902,8,1,50.00,50.00
5903,5903,12,1,50.00,50.00
5904,5904,11,1,50.00,50.00
5905,5905,4,1,100.00,100.00
5906,5906,7,1,50.00,50.00
5907,5907,5,1,100.00,100.00
5908,5908,2,1,100.00,100.00
5909,5909,11,1,50.00,50.00
5910,5910,11,1,50.00,50.00
5911,5911,6,1,100.00,100.00
5912,5912,3,1,100.00,100.00
5913,5913,8,1,50.00,50.00
5914,5914,7,1,50.00,50.00
5915,5915,8,1,50.00,50.00
5916,5916,1,1,100.00,100.00
5917,5917,9,1,50.00,50.00
5918,5918,9,1,50.00,50.00
5919,5919,7,1,50.00,50.00
5920,5920,11,1,50.00,50.00
5921,5921,10,1,50.00,50.00
5922,5922,7,1,50.00,50.00
5923,5923,10,1,50.00,50.00
5924,5924,6,1,100.00,100.00
5925,5925,10,1,50.00,50.00
5926,5926,9,1,50.00,50.00
5927,5927,2,1,100.00,100.00
5928,5928,9,1,50.00,50.00
5929,5929,9,1,50.00,50.00
5930,5930,8,1,50.00,50.00
5931,5931,6,1,100.00,100.00
5932,5932,5,1,100.00,100.00
5933,5933,8,1,50.00,50.00
5934,5934,2,1,100.00,100.00
5935,5935,12,1,50.00,50.00
5936,5936,9,1,50.00,50.00
5937,5937,12,1,50.00,50.00
5938,5938,12,1,50.00,50.00
5939,5939,9,1,50.00,50.00
5940,5940,5,1,100.00,100.00
5941,5941,1,1,100.00,100.00
5942,5942,6,1,100.00,100.00
5943,5943,9,1,50.00,50.00
5944,5944,7,1,50.00,50.00
5945,5945,11,1,50.00,50.00
5946,5946,6,1,100.00,100.00
5947,5947,8,1,50.00,50.00
5948,5948,8,1,50.00,50.00
5949,5949,5,1,100.00,100.00
5950,5950,10,1,50.00,50.00
5951,5951,4,1,100.00,100.00
5952,5952,4,1,100.00,100.00
5953,5953,11,1,50.00,50.00
5954,5954,8,1,50.00,50.00
5955,5955,2,1,100.00,100.00
5956,5956,3,1,100.00,100.00
5957,5957,4,1,100.00,100.00
5958,5958,3,1,100.00,100.00
5959,5959,5,1,100.00,100.00
5960,5960,12,1,50.00,50.00
5961,5961,7,1,50.00,50.00
5962,5962,1,1,100.00,100.00
5963,5963,12,1,50.00,50.00
5964,5964,10,1,50.00,50.00
5965,5965,1,1,100.00,100.00
5966,5966,12,1,50.00,50.00
5967,5967,10,1,50.00,50.00
5968,5968,8,1,50.00,50.00
5969,5969,2,1,100.00,100.00
5970,5970,1,1,100.00,100.00
5971,5971,9,1,50.00,50.00
5972,5972,9,1,50.00,50.00
5973,5973,8,1,50.00,50.00
5974,5974,4,1,100.00,100.00
5975,5975,3,1,100.00,100.00
5976,5976,11,1,50.00,50.00
5977,5977,11,1,50.00,50.00
5978,5978,12,1,50.00,50.00
5979,5979,11,1,50.00,50.00
5980,5980,12,1,50.00,50.00
5981,5981,3,1,100.00,100.00
5982,5982,10,1,50.00,50.00
5983,5983,4,1,100.00,100.00
5984,5984,8,1,50.00,50.00
5985,5985,2,1,100.00,100.00
5986,5986,4,1,100.00,100.00
5987,5987,2,1,100.00,100.00
5988,5988,8,1,50.00,50.00
5989,5989,3,1,100.00,100.00
5990,5990,3,1,100.00,100.00
5991,5991,11,1,50.00,50.00
5992,5992,2,1,100.00,100.00
5993,5993,12,1,50.00,50.00
5994,5994,4,1,100.00,100.00
5995,5995,7,1,50.00,50.00
5996,5996,9,1,50.00,50.00
5997,5997,9,1,50.00,50.00
5998,5998,3,1,100.00,100.00
5999,5999,2,1,100.00,100.00
6000,6000,6,1,100.00,100.00
6001,6001,5,1,100.00,100.00
6002,6002,9,1,50.00,50.00
6003,6003,5,1,100.00,100.00
6004,6004,7,1,50.00,50.00
6005,6005,9,1,50.00,50.00
6006,6006,2,1,100.00,100.00
6007,6007,2,1,100.00,100.00
6008,6008,11,1,50.00,50.00
6009,6009,10,1,50.00,50.00
6010,6010,12,1,50.00,50.00
6011,6011,3,1,100.00,100.00
6012,6012,5,1,100.00,100.00
6013,6013,10,1,50.00,50.00
6014,6014,8,1,50.00,50.00
6015,6015,1,1,100.00,100.00
6016,6016,12,1,50.00,50.00
6017,6017,7,1,50.00,50.00
6018,6018,11,1,50.00,50.00
6019,6019,12,1,50.00,50.00
6020,6020,9,1,50.00,50.00
6021,6021,11,1,50.00,50.00
6022,6022,1,1,100.00,100.00
6023,6023,5,1,100.00,100.00
6024,6024,2,1,100.00,100.00
6025,6025,11,1,50.00,50.00
6026,6026,9,1,50.00,50.00
6027,6027,10,1,50.00,50.00
6028,6028,2,1,100.00,100.00
6029,6029,9,1,50.00,50.00
6030,6030,10,1,50.00,50.00
6031,6031,10,1,50.00,50.00
6032,6032,12,1,50.00,50.00
6033,6033,8,1,50.00,50.00
6034,6034,5,1,100.00,100.00
6035,6035,6,1,100.00,100.00
6036,6036,9,1,50.00,50.00
6037,6037,11,1,50.00,50.00
6038,6038,10,1,50.00,50.00
6039,6039,6,1,100.00,100.00
6040,6040,8,1,50.00,50.00
6041,6041,1,1,100.00,100.00
6042,6042,1,1,100.00,100.00
6043,6043,7,1,50.00,50.00
6044,6044,11,1,50.00,50.00
6045,6045,8,1,50.00,50.00
6046,6046,8,1,50.00,50.00
6047,6047,8,1,50.00,50.00
6048,6048,12,1,50.00,50.00
6049,6049,11,1,50.00,50.00
6050,6050,6,1,100.00,100.00
6051,6051,8,1,50.00,50.00
6052,6052,12,1,50.00,50.00
6053,6053,9,1,50.00,50.00
6054,6054,10,1,50.00,50.00
6055,6055,11,1,50.00,50.00
6056,6056,1,1,100.00,100.00
6057,6057,11,1,50.00,50.00
6058,6058,7,1,50.00,50.00
6059,6059,4,1,100.00,100.00
6060,6060,2,1,100.00,100.00
6061,6061,11,1,50.00,50.00
6062,6062,1,1,100.00,100.00
6063,6063,2,1,100.00,100.00
6064,6064,9,1,50.00,50.00
6065,6065,1,1,100.00,100.00
6066,6066,7,1,50.00,50.00
6067,6067,7,1,50.00,50.00
6068,6068,10,1,50.00,50.00
6069,6069,12,1,50.00,50.00
6070,6070,5,1,100.00,100.00
6071,6071,11,1,50.00,50.00
6072,6072,11,1,50.00,50.00
6073,6073,11,1,50.00,50.00
6074,6074,8,1,50.00,50.00
6075,6075,8,1,50.00,50.00
